,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
8174,8174,090005,大成货币A,货币型,2021-09-22,0.0,0.16,0.55,1.1,1.64
8189,8189,090022,大成现金增利货币A,货币型,2021-09-22,0.0,0.17,0.5,1.01,1.48
8191,8191,091005,大成货币B,货币型,2021-09-22,0.0,0.19,0.61,1.22,1.82
8193,8193,091022,大成现金增利货币B,货币型,2021-09-22,0.0,0.19,0.56,1.13,1.66
8201,8201,100025,富国天时货币A,货币型,2021-09-22,0.0,0.16,0.48,1.01,1.51
8203,8203,100028,富国天时货币B,货币型,2021-09-22,0.0,0.18,0.54,1.13,1.69
8226,8226,110006,易方达货币A,货币型,2021-09-22,0.0,0.14,0.43,0.85,1.28
8235,8235,110016,易方达货币B,货币型,2021-09-22,0.0,0.17,0.49,0.98,1.46
8273,8273,150005,银河银富货币A,货币型,2021-09-22,0.0,0.18,0.52,1.04,1.53
8274,8274,150015,银河银富货币B,货币型,2021-09-22,0.0,0.2,0.58,1.17,1.71
8277,8277,150988,银河钱包货币A,货币型,2021-09-22,0.0,0.19,0.58,1.19,1.75
8278,8278,150998,银河钱包货币B,货币型,2021-09-22,0.0,0.2,0.6,1.23,1.81
8281,8281,159005,汇添富收益快钱货币A,货币型,2021-09-22,0.0,0.17,0.4,0.64,0.91
8282,8282,159006,汇添富收益快钱货币B,货币型,2021-09-22,0.0,0.19,0.46,0.76,1.03
8345,8345,160606,鹏华货币A,货币型,2021-09-22,0.0,0.16,0.5,1.02,1.53
8348,8348,160609,鹏华货币B,货币型,2021-09-22,0.0,0.18,0.56,1.14,1.7
8466,8466,161608,融通易支付货币A,货币型,2021-09-22,0.0,0.17,0.51,1.03,1.56
8473,8473,161615,融通易支付货币B,货币型,2021-09-22,0.0,0.19,0.57,1.16,1.74
8478,8478,161622,融通汇财宝货币A,货币型,2021-09-22,0.0,0.17,0.51,1.06,1.58
8479,8479,161623,融通汇财宝货币B,货币型,2021-09-22,0.0,0.19,0.57,1.17,1.74
8534,8534,162206,泰达宏利货币A,货币型,2021-09-22,0.0,0.19,0.55,1.14,1.7
8596,8596,163802,中银货币A,货币型,2021-09-22,0.0,0.17,0.52,1.06,1.58
8612,8612,163820,中银货币B,货币型,2021-09-22,0.0,0.19,0.58,1.18,1.76
8688,8688,166014,中欧货币A,货币型,2021-09-22,0.0,0.16,0.49,1.0,1.53
8689,8689,166015,中欧货币B,货币型,2021-09-22,0.0,0.18,0.55,1.12,1.7
8752,8752,180008,银华货币A,货币型,2021-09-22,0.0,0.17,0.51,1.02,1.53
8753,8753,180009,银华货币B,货币型,2021-09-22,0.0,0.19,0.57,1.14,1.71
8767,8767,200003,长城货币A,货币型,2021-09-22,0.0,0.17,0.53,1.1,1.61
8777,8777,200103,长城货币B,货币型,2021-09-22,0.0,0.2,0.59,1.23,1.79
8803,8803,202301,南方现金增利货币A,货币型,2021-09-22,0.0,0.19,0.54,1.06,1.57
8804,8804,202302,南方现金增利货币B,货币型,2021-09-22,0.0,0.21,0.6,1.18,1.75
8807,8807,202307,南方收益宝货币A,货币型,2021-09-22,0.0,0.18,0.54,1.11,1.67
8808,8808,202308,南方收益宝货币B,货币型,2021-09-22,0.0,0.2,0.6,1.23,1.85
8834,8834,210012,金鹰货币A,货币型,2021-09-22,0.0,0.2,0.56,1.1,1.65
8835,8835,210013,金鹰货币B,货币型,2021-09-22,0.0,0.22,0.62,1.23,1.82
8843,8843,213009,宝盈货币A,货币型,2021-09-22,0.0,0.17,0.5,1.04,1.58
8845,8845,213909,宝盈货币B,货币型,2021-09-22,0.0,0.19,0.56,1.16,1.76
8850,8850,217004,招商现金增值货币A,货币型,2021-09-22,0.0,0.16,0.5,1.02,1.51
8858,8858,217014,招商现金增值货币B,货币型,2021-09-22,0.0,0.18,0.56,1.14,1.69
8889,8889,240006,华宝现金宝货币A,货币型,2021-09-22,0.0,0.17,0.51,1.05,1.6
8890,8890,240007,华宝现金宝货币B,货币型,2021-09-22,0.0,0.19,0.57,1.17,1.78
8909,8909,253050,国联安货币A,货币型,2021-09-22,0.0,0.17,0.51,1.02,1.51
8910,8910,253051,国联安货币B,货币型,2021-09-22,0.0,0.19,0.58,1.14,1.68
8922,8922,260102,景顺货币A,货币型,2021-09-22,0.0,0.17,0.52,1.08,1.62
8933,8933,260202,景顺货币B,货币型,2021-09-22,0.0,0.19,0.59,1.2,1.8
8941,8941,270004,广发货币A,货币型,2021-09-22,0.0,0.18,0.56,1.15,1.74
8948,8948,270014,广发货币B,货币型,2021-09-22,0.0,0.2,0.62,1.27,1.91
8968,8968,288101,华夏货币A,货币型,2021-09-22,0.0,0.13,0.4,0.84,1.3
8970,8970,290001,泰信天天收益货币A,货币型,2021-09-23,0.0,0.19,0.56,1.11,1.62
8987,8987,310338,申万菱信收益宝货币A,货币型,2021-09-22,0.0,0.14,0.44,0.89,1.31
8988,8988,310339,申万菱信收益宝货币B,货币型,2021-09-22,0.0,0.16,0.5,1.01,1.49
8996,8996,320002,诺安货币A,货币型,2021-09-22,0.0,0.15,0.47,0.97,1.49
9013,9013,320019,诺安货币B,货币型,2021-09-22,0.0,0.17,0.53,1.09,1.67
9018,9018,340005,兴全货币A,货币型,2021-09-22,0.0,0.19,0.56,1.16,1.74
9069,9069,392001,中海货币A,货币型,2021-09-23,0.0,0.14,0.42,0.86,1.35
9070,9070,392002,中海货币B,货币型,2021-09-23,0.0,0.16,0.48,0.98,1.53
9086,9086,400005,东方金账簿货币A,货币型,2021-09-22,0.0,0.16,0.49,1.02,1.52
9087,9087,400006,东方金账簿货币B,货币型,2021-09-22,0.0,0.18,0.55,1.14,1.69
9102,9102,410002,华富货币A,货币型,2021-09-22,0.0,0.12,0.38,0.78,1.21
9115,9115,420006,天弘现金管家货币A,货币型,2021-09-22,0.0,0.18,0.53,1.1,1.59
9119,9119,420106,天弘现金管家货币B,货币型,2021-09-22,0.0,0.2,0.59,0.78,0.91
9139,9139,460006,华泰柏瑞货币A,货币型,2021-09-22,0.0,0.16,0.48,1.01,1.55
9144,9144,460106,华泰柏瑞货币B,货币型,2021-09-22,0.0,0.18,0.54,1.14,1.72
9181,9181,482002,工银货币,货币型,2021-09-22,0.0,0.17,0.52,1.09,1.64
9320,9320,511600,华安日日鑫货币H,货币型,2021-09-22,0.0,0.18,0.55,1.12,1.66
9321,9321,511620,国泰瞬利货币ETF,货币型,2021-09-22,0.0,0.1,0.32,0.62,1.0
9322,9322,511650,华夏快线交易型货币,货币型,2021-09-22,0.0,0.14,0.42,0.88,1.37
9323,9323,511660,建信现金添益货币H,货币型,2021-09-22,0.0,0.18,0.56,1.12,1.66
9324,9324,511670,华泰紫金天天金交易型货币A,货币型,2021-09-23,0.0,0.17,0.51,1.04,1.59
9325,9325,511690,大成添益交易型货币E,货币型,2021-09-22,0.0,0.2,0.56,1.15,1.74
9326,9326,511700,平安交易型货币E,货币型,2021-09-22,0.0,0.2,0.6,1.26,1.84
9327,9327,511770,金鹰增益货币E,货币型,2021-09-22,0.0,0.01,0.03,0.06,0.08
9328,9328,511800,易方达货币E,货币型,2021-09-22,0.0,0.14,0.43,0.85,1.28
9329,9329,511810,南方理财金交易型货币H,货币型,2021-09-22,0.0,0.16,0.51,1.04,1.55
9330,9330,511820,鹏华添利交易型货币B,货币型,2021-09-22,0.0,0.17,0.5,0.99,1.45
9331,9331,511830,华泰柏瑞交易货币A,货币型,2021-09-22,0.0,0.18,0.51,1.06,1.59
9332,9332,511850,招商财富宝交易型货币E,货币型,2021-09-22,0.0,0.17,0.55,1.14,1.66
9333,9333,511860,博时保证金货币ETF,货币型,2021-09-23,0.0,0.11,0.38,0.82,1.31
9334,9334,511900,富国收益宝交易型货币H,货币型,2021-09-22,0.0,0.18,0.51,1.05,1.55
9335,9335,511910,融通易支付货币E,货币型,2021-09-22,0.0,0.17,0.51,1.03,1.56
9336,9336,511920,广发货币E,货币型,2021-09-22,0.0,0.18,0.56,1.15,1.74
9337,9337,511930,中融日日盈交易型货币A,货币型,2021-09-22,0.0,0.16,0.46,0.94,1.41
9338,9338,511950,广发添利货币ETFA,货币型,2021-09-22,0.0,0.17,0.5,1.04,1.58
9339,9339,511970,国寿安保货币E,货币型,2021-09-22,0.0,0.18,0.54,1.09,1.63
9340,9340,511980,汇添富添富通货币E,货币型,2021-09-23,0.0,0.14,0.42,0.83,1.25
9458,9458,519505,海富通货币A,货币型,2021-09-22,0.0,0.15,0.45,0.92,1.37
9459,9459,519506,海富通货币B,货币型,2021-09-22,0.0,0.17,0.51,1.05,1.54
9460,9460,519507,万家货币B,货币型,2021-09-22,0.0,0.2,0.59,1.16,1.67
9461,9461,519508,万家货币A,货币型,2021-09-22,0.0,0.18,0.53,1.04,1.49
9462,9462,519509,浦银安盛货币A,货币型,2021-09-22,0.0,0.18,0.53,1.09,1.64
9463,9463,519510,浦银安盛货币B,货币型,2021-09-22,0.0,0.2,0.59,1.21,1.82
9464,9464,519511,万家日日薪货币A,货币型,2021-09-22,0.0,0.17,0.53,1.07,1.51
9465,9465,519512,万家日日薪货币B,货币型,2021-09-22,0.0,0.19,0.59,1.19,1.69
9466,9466,519517,汇添富货币B,货币型,2021-09-23,0.0,0.2,0.6,1.22,1.83
9467,9467,519518,汇添富货币A,货币型,2021-09-23,0.0,0.18,0.54,1.1,1.66
9469,9469,519566,浦银安盛日日盈货币A,货币型,2021-09-22,0.0,0.15,0.47,1.0,1.57
9470,9470,519567,浦银安盛日日盈货币B,货币型,2021-09-22,0.0,0.17,0.53,1.12,1.75
9471,9471,519588,交银货币A,货币型,2021-09-22,0.0,0.17,0.52,1.02,1.49
9472,9472,519589,交银货币B,货币型,2021-09-22,0.0,0.19,0.59,1.14,1.67
9639,9639,519998,长信利息收益货币B,货币型,2021-09-22,0.0,0.19,0.57,1.18,1.76
9640,9640,519999,长信利息收益货币A,货币型,2021-09-22,0.0,0.17,0.51,1.06,1.58
9642,9642,530002,建信货币A,货币型,2021-09-22,0.0,0.19,0.57,1.15,1.7
9680,9680,540011,汇丰晋信货币A,货币型,2021-09-22,0.0,0.15,0.46,0.92,1.37
9683,9683,541011,汇丰晋信货币B,货币型,2021-09-22,0.0,0.17,0.52,1.04,1.55
9691,9691,550010,信诚货币A,货币型,2021-09-22,0.0,0.14,0.44,0.92,1.41
9692,9692,550011,信诚货币B,货币型,2021-09-22,0.0,0.16,0.5,1.05,1.59
9718,9718,583001,东吴货币A,货币型,2021-09-22,0.0,0.15,0.46,0.95,1.42
9719,9719,583101,东吴货币B,货币型,2021-09-22,0.0,0.17,0.52,1.07,1.59
9747,9747,620010,金元顺安金元宝货币A,货币型,2021-09-23,0.0,0.17,0.52,1.08,1.6
9748,9748,620011,金元顺安金元宝货币B,货币型,2021-09-23,0.0,0.19,0.59,1.2,1.78
9759,9759,630012,华商现金增利货币A,货币型,2021-09-22,0.0,0.08,0.26,0.5,0.8
9765,9765,630112,华商现金增利货币B,货币型,2021-09-22,0.0,0.1,0.32,0.62,0.98
9805,9805,675031,西部利得天添鑫货币A,货币型,2021-09-22,0.0,0.15,0.49,0.96,1.44
9806,9806,675032,西部利得天添鑫货币B,货币型,2021-09-22,0.0,0.17,0.55,1.08,1.61
9811,9811,675061,西部利得天添富货币A,货币型,2021-09-22,0.0,0.18,0.54,1.11,1.66
9812,9812,675062,西部利得天添富货币B,货币型,2021-09-22,0.0,0.2,0.6,1.23,1.84
9813,9813,675071,西部利得天添金货币A,货币型,2021-09-22,0.0,0.14,0.41,0.86,1.34
9814,9814,675072,西部利得天添金货币B,货币型,2021-09-22,0.0,0.16,0.47,0.98,1.52
9838,9838,690010,民生加银现金增利货币A,货币型,2021-09-22,0.0,0.17,0.51,0.98,1.46
9843,9843,690210,民生加银现金增利货币B,货币型,2021-09-22,0.0,0.19,0.57,1.1,1.64
9854,9854,710501,富安达现金通货币A,货币型,2021-09-22,0.0,0.16,0.51,1.08,1.65
9855,9855,710502,富安达现金通货币B,货币型,2021-09-22,0.0,0.18,0.57,1.2,1.83
9861,9861,730003,方正富邦货币A,货币型,2021-09-22,0.0,0.15,0.47,0.96,1.42
9862,9862,730103,方正富邦货币B,货币型,2021-09-22,0.0,0.17,0.53,1.08,1.6
9865,9865,740601,长安货币A,货币型,2021-09-22,0.0,0.14,0.46,0.94,1.39
9866,9866,740602,长安货币B,货币型,2021-09-22,0.0,0.17,0.53,1.06,1.57
9871,9871,750006,安信现金管理货币A,货币型,2021-09-22,0.0,0.11,0.41,0.9,1.34
9872,9872,750007,安信现金管理货币B,货币型,2021-09-22,0.0,0.13,0.47,1.03,1.52
